2025-04-16 10:18:56,905 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['strict_deviation'], use_topk=True, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/use_topkTrue', visual_dir='./visual/omi/use_topkTrue', num_workers=4, gif_duration=500)
2025-04-16 10:18:56,906 - INFO - 当前评分模式: ['strict_deviation']
2025-04-16 10:18:56,906 - INFO - 
==================================================
2025-04-16 10:18:56,906 - INFO - 开始执行网格搜索...
2025-04-16 10:18:56,907 - INFO - [omi-1] Starting grid search...
2025-04-16 10:18:59,945 - INFO - [omi-1.txt] mode=strict_deviation, top_k=1, threshold=1.0, use_topk=True, P=0.6761, R=0.5393, F1=0.6000
2025-04-16 10:24:21,124 - INFO - [omi-11.txt] mode=strict_deviation, top_k=7, threshold=7.0, use_topk=True, P=0.3709, R=0.9655, F1=0.5359
2025-04-16 10:24:21,476 - INFO - [omi-11.txt] mode=strict_deviation, top_k=8, threshold=1.0, use_topk=True, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 10:24:24,962 - INFO - [omi-11.txt] mode=strict_deviation, top_k=8, threshold=1.5, use_topk=True, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 10:24:25,503 - INFO - [omi-11.txt] mode=strict_deviation, top_k=8, threshold=2.0, use_topk=True, P=0.3455, R=0.9828, F1=0.5112
2025-04-16 10:24:25,626 - INFO - [omi-11.txt] mode=strict_deviation, top_k=8, threshold=2.5, use_topk=True, P=0.3455, R=0.9828, F1=0.5112
2025-04-16 10:24:26,106 - INFO - [omi-11.txt] mode=strict_deviation, top_k=8, threshold=3.0, use_topk=True, P=0.3455, R=0.9828, F1=0.5112
2025-04-16 10:24:29,450 - INFO - [omi-11.txt] mode=strict_deviation, top_k=8, threshold=3.5, use_topk=True, P=0.3476, R=0.9828, F1=0.5135
2025-04-16 10:24:29,945 - INFO - [omi-11.txt] mode=strict_deviation, top_k=8, threshold=4.0, use_topk=True, P=0.3436, R=0.9655, F1=0.5068
2025-04-16 10:24:30,055 - INFO - [omi-11.txt] mode=strict_deviation, top_k=8, threshold=4.5, use_topk=True, P=0.3436, R=0.9655, F1=0.5068
2025-04-16 10:24:30,504 - INFO - [omi-11.txt] mode=strict_deviation, top_k=8, threshold=5.0, use_topk=True, P=0.3436, R=0.9655, F1=0.5068
2025-04-16 10:24:33,900 - INFO - [omi-11.txt] mode=strict_deviation, top_k=8, threshold=5.5, use_topk=True, P=0.3436, R=0.9655, F1=0.5068
2025-04-16 10:24:34,482 - INFO - [omi-11.txt] mode=strict_deviation, top_k=8, threshold=6.0, use_topk=True, P=0.3436, R=0.9655, F1=0.5068
2025-04-16 10:24:34,648 - INFO - [omi-11.txt] mode=strict_deviation, top_k=8, threshold=6.5, use_topk=True, P=0.3478, R=0.9655, F1=0.5114
2025-04-16 10:24:35,035 - INFO - [omi-11.txt] mode=strict_deviation, top_k=8, threshold=7.0, use_topk=True, P=0.3478, R=0.9655, F1=0.5114
2025-04-16 10:24:38,370 - INFO - [omi-11.txt] mode=strict_deviation, top_k=9, threshold=1.0, use_topk=True, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 10:24:39,085 - INFO - [omi-11.txt] mode=strict_deviation, top_k=9, threshold=1.5, use_topk=True, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 10:24:39,163 - INFO - [omi-11.txt] mode=strict_deviation, top_k=9, threshold=2.0, use_topk=True, P=0.3455, R=0.9828, F1=0.5112
2025-04-16 10:24:39,514 - INFO - [omi-11.txt] mode=strict_deviation, top_k=9, threshold=2.5, use_topk=True, P=0.3455, R=0.9828, F1=0.5112
2025-04-16 10:24:42,894 - INFO - [omi-11.txt] mode=strict_deviation, top_k=9, threshold=3.0, use_topk=True, P=0.3455, R=0.9828, F1=0.5112
2025-04-16 10:24:43,392 - INFO - [omi-11.txt] mode=strict_deviation, top_k=9, threshold=3.5, use_topk=True, P=0.3455, R=0.9828, F1=0.5112
2025-04-16 10:24:43,841 - INFO - [omi-11.txt] mode=strict_deviation, top_k=9, threshold=4.0, use_topk=True, P=0.3455, R=0.9828, F1=0.5112
2025-04-16 10:24:44,036 - INFO - [omi-11.txt] mode=strict_deviation, top_k=9, threshold=4.5, use_topk=True, P=0.3455, R=0.9828, F1=0.5112
2025-04-16 10:24:47,511 - INFO - [omi-11.txt] mode=strict_deviation, top_k=9, threshold=5.0, use_topk=True, P=0.3455, R=0.9828, F1=0.5112
2025-04-16 10:24:47,940 - INFO - [omi-11.txt] mode=strict_deviation, top_k=9, threshold=5.5, use_topk=True, P=0.3476, R=0.9828, F1=0.5135
2025-04-16 10:24:48,454 - INFO - [omi-11.txt] mode=strict_deviation, top_k=9, threshold=6.0, use_topk=True, P=0.3476, R=0.9828, F1=0.5135
2025-04-16 10:24:48,568 - INFO - [omi-11.txt] mode=strict_deviation, top_k=9, threshold=6.5, use_topk=True, P=0.3497, R=0.9828, F1=0.5158
2025-04-16 10:24:51,859 - INFO - [omi-11.txt] mode=strict_deviation, top_k=9, threshold=7.0, use_topk=True, P=0.3457, R=0.9655, F1=0.5091
2025-04-16 10:24:51,886 - INFO - [omi-12] Starting grid search...
2025-04-16 10:24:54,611 - INFO - [omi-12.txt] mode=strict_deviation, top_k=1, threshold=1.0, use_topk=True, P=0.7027, R=0.6500, F1=0.6753
2025-04-16 10:24:54,631 - INFO - [omi-12.txt] mode=strict_deviation, top_k=1, threshold=1.5, use_topk=True, P=0.7027, R=0.6500, F1=0.6753
2025-04-16 10:24:54,660 - INFO - [omi-12.txt] mode=strict_deviation, top_k=1, threshold=2.0, use_topk=True, P=0.7143, R=0.6250, F1=0.6667
2025-04-16 10:24:54,691 - INFO - [omi-12.txt] mode=strict_deviation, top_k=1, threshold=2.5, use_topk=True, P=0.7143, R=0.6250, F1=0.6667
2025-04-16 10:24:56,228 - INFO - [omi-12.txt] mode=strict_deviation, top_k=1, threshold=3.0, use_topk=True, P=0.6970, R=0.5750, F1=0.6301
2025-04-16 10:24:56,231 - INFO - [omi-12.txt] mode=strict_deviation, top_k=1, threshold=3.5, use_topk=True, P=0.6875, R=0.5500, F1=0.6111
2025-04-16 10:24:56,259 - INFO - [omi-12.txt] mode=strict_deviation, top_k=1, threshold=4.0, use_topk=True, P=0.6875, R=0.5500, F1=0.6111
2025-04-16 10:24:56,294 - INFO - [omi-12.txt] mode=strict_deviation, top_k=1, threshold=4.5, use_topk=True, P=0.7000, R=0.5250, F1=0.6000
2025-04-16 10:24:57,825 - INFO - [omi-12.txt] mode=strict_deviation, top_k=1, threshold=5.0, use_topk=True, P=0.7037, R=0.4750, F1=0.5672
2025-04-16 10:24:57,849 - INFO - [omi-12.txt] mode=strict_deviation, top_k=1, threshold=5.5, use_topk=True, P=0.7917, R=0.4750, F1=0.5937
2025-04-16 10:24:57,849 - INFO - [omi-12.txt] mode=strict_deviation, top_k=1, threshold=6.0, use_topk=True, P=0.7917, R=0.4750, F1=0.5937
2025-04-16 10:24:57,965 - INFO - [omi-12.txt] mode=strict_deviation, top_k=1, threshold=6.5, use_topk=True, P=0.7917, R=0.4750, F1=0.5937
2025-04-16 10:24:59,393 - INFO - [omi-12.txt] mode=strict_deviation, top_k=1, threshold=7.0, use_topk=True, P=0.8261, R=0.4750, F1=0.6032
2025-04-16 10:24:59,395 - INFO - [omi-12.txt] mode=strict_deviation, top_k=2, threshold=1.0, use_topk=True, P=0.6591, R=0.7250, F1=0.6905
2025-04-16 10:24:59,512 - INFO - [omi-12.txt] mode=strict_deviation, top_k=2, threshold=1.5, use_topk=True, P=0.6744, R=0.7250, F1=0.6988
2025-04-16 10:24:59,545 - INFO - [omi-12.txt] mode=strict_deviation, top_k=2, threshold=2.0, use_topk=True, P=0.6829, R=0.7000, F1=0.6914
2025-04-16 10:25:02,244 - INFO - [omi-12.txt] mode=strict_deviation, top_k=2, threshold=2.5, use_topk=True, P=0.6829, R=0.7000, F1=0.6914
2025-04-16 10:25:02,244 - INFO - [omi-12.txt] mode=strict_deviation, top_k=2, threshold=3.0, use_topk=True, P=0.6829, R=0.7000, F1=0.6914
2025-04-16 10:25:02,521 - INFO - [omi-12.txt] mode=strict_deviation, top_k=2, threshold=3.5, use_topk=True, P=0.6829, R=0.7000, F1=0.6914
2025-04-16 10:25:02,566 - INFO - [omi-12.txt] mode=strict_deviation, top_k=2, threshold=4.0, use_topk=True, P=0.6829, R=0.7000, F1=0.6914
2025-04-16 10:25:05,843 - INFO - [omi-12.txt] mode=strict_deviation, top_k=2, threshold=4.5, use_topk=True, P=0.6842, R=0.6500, F1=0.6667
2025-04-16 10:25:05,845 - INFO - [omi-12.txt] mode=strict_deviation, top_k=2, threshold=5.0, use_topk=True, P=0.6757, R=0.6250, F1=0.6494
2025-04-16 10:25:06,172 - INFO - [omi-12.txt] mode=strict_deviation, top_k=2, threshold=5.5, use_topk=True, P=0.7143, R=0.6250, F1=0.6667
2025-04-16 10:25:06,172 - INFO - [omi-12.txt] mode=strict_deviation, top_k=2, threshold=6.0, use_topk=True, P=0.7576, R=0.6250, F1=0.6849
2025-04-16 10:25:09,382 - INFO - [omi-12.txt] mode=strict_deviation, top_k=2, threshold=6.5, use_topk=True, P=0.7576, R=0.6250, F1=0.6849
2025-04-16 10:25:09,382 - INFO - [omi-12.txt] mode=strict_deviation, top_k=2, threshold=7.0, use_topk=True, P=0.7576, R=0.6250, F1=0.6849
2025-04-16 10:25:09,788 - INFO - [omi-12.txt] mode=strict_deviation, top_k=3, threshold=1.0, use_topk=True, P=0.6327, R=0.7750, F1=0.6966
2025-04-16 10:25:09,790 - INFO - [omi-12.txt] mode=strict_deviation, top_k=3, threshold=1.5, use_topk=True, P=0.6458, R=0.7750, F1=0.7045
2025-04-16 10:25:12,896 - INFO - [omi-12.txt] mode=strict_deviation, top_k=3, threshold=2.0, use_topk=True, P=0.6304, R=0.7250, F1=0.6744
2025-04-16 10:25:12,968 - INFO - [omi-12.txt] mode=strict_deviation, top_k=3, threshold=2.5, use_topk=True, P=0.6444, R=0.7250, F1=0.6824
2025-04-16 10:25:13,230 - INFO - [omi-12.txt] mode=strict_deviation, top_k=3, threshold=3.0, use_topk=True, P=0.6444, R=0.7250, F1=0.6824
2025-04-16 10:25:13,314 - INFO - [omi-12.txt] mode=strict_deviation, top_k=3, threshold=3.5, use_topk=True, P=0.6444, R=0.7250, F1=0.6824
2025-04-16 10:25:16,336 - INFO - [omi-12.txt] mode=strict_deviation, top_k=3, threshold=4.0, use_topk=True, P=0.6444, R=0.7250, F1=0.6824
2025-04-16 10:25:16,440 - INFO - [omi-12.txt] mode=strict_deviation, top_k=3, threshold=4.5, use_topk=True, P=0.6364, R=0.7000, F1=0.6667
2025-04-16 10:25:16,711 - INFO - [omi-12.txt] mode=strict_deviation, top_k=3, threshold=5.0, use_topk=True, P=0.6512, R=0.7000, F1=0.6747
2025-04-16 10:25:16,810 - INFO - [omi-12.txt] mode=strict_deviation, top_k=3, threshold=5.5, use_topk=True, P=0.6829, R=0.7000, F1=0.6914
2025-04-16 10:25:19,712 - INFO - [omi-12.txt] mode=strict_deviation, top_k=3, threshold=6.0, use_topk=True, P=0.7000, R=0.7000, F1=0.7000
2025-04-16 10:25:19,834 - INFO - [omi-12.txt] mode=strict_deviation, top_k=3, threshold=6.5, use_topk=True, P=0.7000, R=0.7000, F1=0.7000
2025-04-16 10:25:20,258 - INFO - [omi-12.txt] mode=strict_deviation, top_k=3, threshold=7.0, use_topk=True, P=0.7000, R=0.7000, F1=0.7000
2025-04-16 10:25:20,339 - INFO - [omi-12.txt] mode=strict_deviation, top_k=4, threshold=1.0, use_topk=True, P=0.6078, R=0.7750, F1=0.6813
2025-04-16 10:25:23,378 - INFO - [omi-12.txt] mode=strict_deviation, top_k=4, threshold=1.5, use_topk=True, P=0.6078, R=0.7750, F1=0.6813
2025-04-16 10:25:23,473 - INFO - [omi-12.txt] mode=strict_deviation, top_k=4, threshold=2.0, use_topk=True, P=0.6078, R=0.7750, F1=0.6813
2025-04-16 10:25:23,779 - INFO - [omi-12.txt] mode=strict_deviation, top_k=4, threshold=2.5, use_topk=True, P=0.6200, R=0.7750, F1=0.6889
2025-04-16 10:25:23,915 - INFO - [omi-12.txt] mode=strict_deviation, top_k=4, threshold=3.0, use_topk=True, P=0.6200, R=0.7750, F1=0.6889
2025-04-16 10:25:26,934 - INFO - [omi-12.txt] mode=strict_deviation, top_k=4, threshold=3.5, use_topk=True, P=0.6200, R=0.7750, F1=0.6889
2025-04-16 10:25:27,064 - INFO - [omi-12.txt] mode=strict_deviation, top_k=4, threshold=4.0, use_topk=True, P=0.6327, R=0.7750, F1=0.6966
2025-04-16 10:25:27,291 - INFO - [omi-12.txt] mode=strict_deviation, top_k=4, threshold=4.5, use_topk=True, P=0.6327, R=0.7750, F1=0.6966
2025-04-16 10:25:27,426 - INFO - [omi-12.txt] mode=strict_deviation, top_k=4, threshold=5.0, use_topk=True, P=0.6596, R=0.7750, F1=0.7126
2025-04-16 10:25:30,335 - INFO - [omi-12.txt] mode=strict_deviation, top_k=4, threshold=5.5, use_topk=True, P=0.6596, R=0.7750, F1=0.7126
2025-04-16 10:25:30,492 - INFO - [omi-12.txt] mode=strict_deviation, top_k=4, threshold=6.0, use_topk=True, P=0.6522, R=0.7500, F1=0.6977
2025-04-16 10:25:30,828 - INFO - [omi-12.txt] mode=strict_deviation, top_k=4, threshold=6.5, use_topk=True, P=0.6667, R=0.7500, F1=0.7059
2025-04-16 10:25:30,951 - INFO - [omi-12.txt] mode=strict_deviation, top_k=4, threshold=7.0, use_topk=True, P=0.6977, R=0.7500, F1=0.7229
2025-04-16 10:25:33,795 - INFO - [omi-12.txt] mode=strict_deviation, top_k=5, threshold=1.0, use_topk=True, P=0.6182, R=0.8500, F1=0.7158
2025-04-16 10:25:34,040 - INFO - [omi-12.txt] mode=strict_deviation, top_k=5, threshold=1.5, use_topk=True, P=0.6182, R=0.8500, F1=0.7158
2025-04-16 10:25:34,390 - INFO - [omi-12.txt] mode=strict_deviation, top_k=5, threshold=2.0, use_topk=True, P=0.6182, R=0.8500, F1=0.7158
2025-04-16 10:25:34,545 - INFO - [omi-12.txt] mode=strict_deviation, top_k=5, threshold=2.5, use_topk=True, P=0.6415, R=0.8500, F1=0.7312
2025-04-16 10:25:37,247 - INFO - [omi-12.txt] mode=strict_deviation, top_k=5, threshold=3.0, use_topk=True, P=0.6415, R=0.8500, F1=0.7312
2025-04-16 10:25:37,498 - INFO - [omi-12.txt] mode=strict_deviation, top_k=5, threshold=3.5, use_topk=True, P=0.6415, R=0.8500, F1=0.7312
2025-04-16 10:25:38,009 - INFO - [omi-12.txt] mode=strict_deviation, top_k=5, threshold=4.0, use_topk=True, P=0.6415, R=0.8500, F1=0.7312
2025-04-16 10:25:38,258 - INFO - [omi-12.txt] mode=strict_deviation, top_k=5, threshold=4.5, use_topk=True, P=0.6415, R=0.8500, F1=0.7312
2025-04-16 10:25:40,610 - INFO - [omi-12.txt] mode=strict_deviation, top_k=5, threshold=5.0, use_topk=True, P=0.6538, R=0.8500, F1=0.7391
2025-04-16 10:25:41,093 - INFO - [omi-12.txt] mode=strict_deviation, top_k=5, threshold=5.5, use_topk=True, P=0.6538, R=0.8500, F1=0.7391
2025-04-16 10:25:41,458 - INFO - [omi-12.txt] mode=strict_deviation, top_k=5, threshold=6.0, use_topk=True, P=0.6538, R=0.8500, F1=0.7391
2025-04-16 10:25:41,748 - INFO - [omi-12.txt] mode=strict_deviation, top_k=5, threshold=6.5, use_topk=True, P=0.6667, R=0.8500, F1=0.7473
2025-04-16 10:25:44,089 - INFO - [omi-12.txt] mode=strict_deviation, top_k=5, threshold=7.0, use_topk=True, P=0.6875, R=0.8250, F1=0.7500
2025-04-16 10:25:44,621 - INFO - [omi-12.txt] mode=strict_deviation, top_k=6, threshold=1.0, use_topk=True, P=0.6140, R=0.8750, F1=0.7216
2025-04-16 10:25:44,979 - INFO - [omi-12.txt] mode=strict_deviation, top_k=6, threshold=1.5, use_topk=True, P=0.6140, R=0.8750, F1=0.7216
2025-04-16 10:25:45,253 - INFO - [omi-12.txt] mode=strict_deviation, top_k=6, threshold=2.0, use_topk=True, P=0.6140, R=0.8750, F1=0.7216
2025-04-16 10:25:47,506 - INFO - [omi-12.txt] mode=strict_deviation, top_k=6, threshold=2.5, use_topk=True, P=0.6481, R=0.8750, F1=0.7447
2025-04-16 10:25:47,723 - INFO - [omi-12.txt] mode=strict_deviation, top_k=6, threshold=3.0, use_topk=True, P=0.6481, R=0.8750, F1=0.7447
2025-04-16 10:25:47,950 - INFO - [omi-12.txt] mode=strict_deviation, top_k=6, threshold=3.5, use_topk=True, P=0.6481, R=0.8750, F1=0.7447
2025-04-16 10:25:48,046 - INFO - [omi-12.txt] mode=strict_deviation, top_k=6, threshold=4.0, use_topk=True, P=0.6481, R=0.8750, F1=0.7447
2025-04-16 10:25:49,073 - INFO - [omi-12.txt] mode=strict_deviation, top_k=6, threshold=4.5, use_topk=True, P=0.6481, R=0.8750, F1=0.7447
2025-04-16 10:25:49,294 - INFO - [omi-12.txt] mode=strict_deviation, top_k=6, threshold=5.0, use_topk=True, P=0.6481, R=0.8750, F1=0.7447
2025-04-16 10:25:49,603 - INFO - [omi-12.txt] mode=strict_deviation, top_k=6, threshold=5.5, use_topk=True, P=0.6481, R=0.8750, F1=0.7447
2025-04-16 10:25:49,604 - INFO - [omi-12.txt] mode=strict_deviation, top_k=6, threshold=6.0, use_topk=True, P=0.6481, R=0.8750, F1=0.7447
2025-04-16 10:25:50,593 - INFO - [omi-12.txt] mode=strict_deviation, top_k=6, threshold=6.5, use_topk=True, P=0.6481, R=0.8750, F1=0.7447
2025-04-16 10:25:50,859 - INFO - [omi-12.txt] mode=strict_deviation, top_k=6, threshold=7.0, use_topk=True, P=0.6538, R=0.8500, F1=0.7391
2025-04-16 10:25:51,209 - INFO - [omi-12.txt] mode=strict_deviation, top_k=7, threshold=1.0, use_topk=True, P=0.6102, R=0.9000, F1=0.7273
2025-04-16 10:25:51,243 - INFO - [omi-12.txt] mode=strict_deviation, top_k=7, threshold=1.5, use_topk=True, P=0.6207, R=0.9000, F1=0.7347
2025-04-16 10:25:52,298 - INFO - [omi-12.txt] mode=strict_deviation, top_k=7, threshold=2.0, use_topk=True, P=0.6207, R=0.9000, F1=0.7347
2025-04-16 10:25:52,655 - INFO - [omi-12.txt] mode=strict_deviation, top_k=7, threshold=2.5, use_topk=True, P=0.6316, R=0.9000, F1=0.7423
2025-04-16 10:25:52,949 - INFO - [omi-12.txt] mode=strict_deviation, top_k=7, threshold=3.0, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 10:25:53,089 - INFO - [omi-12.txt] mode=strict_deviation, top_k=7, threshold=3.5, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 10:25:53,975 - INFO - [omi-12.txt] mode=strict_deviation, top_k=7, threshold=4.0, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 10:25:54,384 - INFO - [omi-12.txt] mode=strict_deviation, top_k=7, threshold=4.5, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 10:25:54,632 - INFO - [omi-12.txt] mode=strict_deviation, top_k=7, threshold=5.0, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 10:25:54,816 - INFO - [omi-12.txt] mode=strict_deviation, top_k=7, threshold=5.5, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 10:25:55,622 - INFO - [omi-12.txt] mode=strict_deviation, top_k=7, threshold=6.0, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 10:25:55,982 - INFO - [omi-12.txt] mode=strict_deviation, top_k=7, threshold=6.5, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 10:25:56,231 - INFO - [omi-12.txt] mode=strict_deviation, top_k=7, threshold=7.0, use_topk=True, P=0.6481, R=0.8750, F1=0.7447
2025-04-16 10:25:56,475 - INFO - [omi-12.txt] mode=strict_deviation, top_k=8, threshold=1.0, use_topk=True, P=0.6066, R=0.9250, F1=0.7327
2025-04-16 10:25:57,216 - INFO - [omi-12.txt] mode=strict_deviation, top_k=8, threshold=1.5, use_topk=True, P=0.6167, R=0.9250, F1=0.7400
2025-04-16 10:25:57,626 - INFO - [omi-12.txt] mode=strict_deviation, top_k=8, threshold=2.0, use_topk=True, P=0.6271, R=0.9250, F1=0.7475
2025-04-16 10:25:57,875 - INFO - [omi-12.txt] mode=strict_deviation, top_k=8, threshold=2.5, use_topk=True, P=0.6379, R=0.9250, F1=0.7551
2025-04-16 10:25:58,107 - INFO - [omi-12.txt] mode=strict_deviation, top_k=8, threshold=3.0, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 10:25:58,780 - INFO - [omi-12.txt] mode=strict_deviation, top_k=8, threshold=3.5, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 10:25:59,196 - INFO - [omi-12.txt] mode=strict_deviation, top_k=8, threshold=4.0, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 10:25:59,511 - INFO - [omi-12.txt] mode=strict_deviation, top_k=8, threshold=4.5, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 10:25:59,721 - INFO - [omi-12.txt] mode=strict_deviation, top_k=8, threshold=5.0, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 10:26:00,449 - INFO - [omi-12.txt] mode=strict_deviation, top_k=8, threshold=5.5, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 10:26:00,935 - INFO - [omi-12.txt] mode=strict_deviation, top_k=8, threshold=6.0, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 10:26:01,254 - INFO - [omi-12.txt] mode=strict_deviation, top_k=8, threshold=6.5, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 10:26:01,532 - INFO - [omi-12.txt] mode=strict_deviation, top_k=8, threshold=7.0, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 10:26:02,178 - INFO - [omi-12.txt] mode=strict_deviation, top_k=9, threshold=1.0, use_topk=True, P=0.6066, R=0.9250, F1=0.7327
2025-04-16 10:26:02,539 - INFO - [omi-12.txt] mode=strict_deviation, top_k=9, threshold=1.5, use_topk=True, P=0.6167, R=0.9250, F1=0.7400
2025-04-16 10:26:02,860 - INFO - [omi-12.txt] mode=strict_deviation, top_k=9, threshold=2.0, use_topk=True, P=0.6167, R=0.9250, F1=0.7400
2025-04-16 10:26:03,133 - INFO - [omi-12.txt] mode=strict_deviation, top_k=9, threshold=2.5, use_topk=True, P=0.6167, R=0.9250, F1=0.7400
2025-04-16 10:26:03,700 - INFO - [omi-12.txt] mode=strict_deviation, top_k=9, threshold=3.0, use_topk=True, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 10:26:04,114 - INFO - [omi-12.txt] mode=strict_deviation, top_k=9, threshold=3.5, use_topk=True, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 10:26:04,428 - INFO - [omi-12.txt] mode=strict_deviation, top_k=9, threshold=4.0, use_topk=True, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 10:26:04,724 - INFO - [omi-12.txt] mode=strict_deviation, top_k=9, threshold=4.5, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 10:26:05,252 - INFO - [omi-12.txt] mode=strict_deviation, top_k=9, threshold=5.0, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 10:26:05,661 - INFO - [omi-12.txt] mode=strict_deviation, top_k=9, threshold=5.5, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 10:26:06,026 - INFO - [omi-12.txt] mode=strict_deviation, top_k=9, threshold=6.0, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 10:26:06,295 - INFO - [omi-12.txt] mode=strict_deviation, top_k=9, threshold=6.5, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 10:26:06,757 - INFO - [omi-12.txt] mode=strict_deviation, top_k=9, threshold=7.0, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 10:26:06,774 - INFO - [omi-2] Starting grid search...
2025-04-16 10:26:09,889 - INFO - [omi-2.txt] mode=strict_deviation, top_k=1, threshold=1.0, use_topk=True, P=0.6000, R=0.7742, F1=0.6761
2025-04-16 10:26:09,972 - INFO - [omi-2.txt] mode=strict_deviation, top_k=1, threshold=1.5, use_topk=True, P=0.5897, R=0.7419, F1=0.6571
2025-04-16 10:26:10,013 - INFO - [omi-2.txt] mode=strict_deviation, top_k=1, threshold=2.0, use_topk=True, P=0.6364, R=0.6774, F1=0.6562
2025-04-16 10:26:10,015 - INFO - [omi-2.txt] mode=strict_deviation, top_k=1, threshold=2.5, use_topk=True, P=0.7000, R=0.6774, F1=0.6885
2025-04-16 10:26:11,816 - INFO - [omi-2.txt] mode=strict_deviation, top_k=1, threshold=3.0, use_topk=True, P=0.7500, R=0.6774, F1=0.7119
2025-04-16 10:26:11,947 - INFO - [omi-2.txt] mode=strict_deviation, top_k=1, threshold=3.5, use_topk=True, P=0.7500, R=0.5806, F1=0.6545
2025-04-16 10:26:11,970 - INFO - [omi-2.txt] mode=strict_deviation, top_k=1, threshold=4.0, use_topk=True, P=0.7826, R=0.5806, F1=0.6667
2025-04-16 10:26:12,057 - INFO - [omi-2.txt] mode=strict_deviation, top_k=1, threshold=4.5, use_topk=True, P=0.7727, R=0.5484, F1=0.6415
2025-04-16 10:26:13,841 - INFO - [omi-2.txt] mode=strict_deviation, top_k=1, threshold=5.0, use_topk=True, P=0.7500, R=0.4839, F1=0.5882
2025-04-16 10:26:14,011 - INFO - [omi-2.txt] mode=strict_deviation, top_k=1, threshold=5.5, use_topk=True, P=0.7857, R=0.3548, F1=0.4889
2025-04-16 10:26:14,013 - INFO - [omi-2.txt] mode=strict_deviation, top_k=1, threshold=6.0, use_topk=True, P=0.7692, R=0.3226, F1=0.4545
2025-04-16 10:26:14,143 - INFO - [omi-2.txt] mode=strict_deviation, top_k=1, threshold=6.5, use_topk=True, P=0.7692, R=0.3226, F1=0.4545
2025-04-16 10:26:15,750 - INFO - [omi-2.txt] mode=strict_deviation, top_k=1, threshold=7.0, use_topk=True, P=0.8333, R=0.3226, F1=0.4651
2025-04-16 10:26:15,932 - INFO - [omi-2.txt] mode=strict_deviation, top_k=2, threshold=1.0, use_topk=True, P=0.5319, R=0.8065, F1=0.6410
2025-04-16 10:26:15,937 - INFO - [omi-2.txt] mode=strict_deviation, top_k=2, threshold=1.5, use_topk=True, P=0.5319, R=0.8065, F1=0.6410
2025-04-16 10:26:16,071 - INFO - [omi-2.txt] mode=strict_deviation, top_k=2, threshold=2.0, use_topk=True, P=0.6000, R=0.7742, F1=0.6761
2025-04-16 10:26:17,890 - INFO - [omi-2.txt] mode=strict_deviation, top_k=2, threshold=2.5, use_topk=True, P=0.6000, R=0.7742, F1=0.6761
2025-04-16 10:26:18,109 - INFO - [omi-2.txt] mode=strict_deviation, top_k=2, threshold=3.0, use_topk=True, P=0.6000, R=0.7742, F1=0.6761
2025-04-16 10:26:18,110 - INFO - [omi-2.txt] mode=strict_deviation, top_k=2, threshold=3.5, use_topk=True, P=0.6061, R=0.6452, F1=0.6250
2025-04-16 10:26:18,272 - INFO - [omi-2.txt] mode=strict_deviation, top_k=2, threshold=4.0, use_topk=True, P=0.6667, R=0.6452, F1=0.6557
